Wall time,Step,Value
1551646977.409,173556,-1.521419644355774
1551647021.416,173745,-1.5203840732574463
1551647110.887,174414,-1.530342936515808
1551647154.395,174647,-1.5247961282730103
1551647241.683,175110,-1.521305799484253
1551647242.313,175170,-1.5216281414031982
1551647243.3779998,175273,-1.5161336660385132
1551647244.443,175378,-1.5176692008972168
1551647287.882,175551,-1.5216827392578125
1551647376.162,176081,-1.5199065208435059
1551647419.8569999,176283,-1.5207229852676392
1551647422.962,176583,-1.5209394693374634
1551647511.4889998,177085,-1.5210990905761719
1551647601.613,177685,-1.5202950239181519
1551647602.568,177777,-1.519227385520935
1551647645.717,177903,-1.5210304260253906
1551647690.6899998,178192,-1.521929144859314
1551647737.828,178661,-1.5201894044876099
1551647779.78,178701,-1.5240005254745483
1551647827.299,179196,-1.5207648277282715
1551647872.993,179507,-1.5210343599319458
1551647916.33,179680,-1.5201232433319092
1551647960.8979998,179966,-1.5235729217529297
1551648006.726,180315,-1.5178266763687134
1551648051.19,180604,-1.5203218460083008
1551648098.177,181049,-1.5208853483200073
1551648098.217,181053,-1.5206186771392822
1551648141.1260002,181108,-1.5212680101394653
1551648186.404,181401,-1.5208804607391357
1551648187.039,181463,-1.5213497877120972
1551648188.8140001,181636,-1.5193991661071777
1551648277.6940002,182087,-1.5181642770767212
1551648324.3609998,182502,-1.5173434019088745
1551648370.2910001,182835,-1.5225147008895874
1551648370.831,182889,-1.5225132703781128
1551648413.272,182944,-1.5202362537384033
1551648413.3219998,182949,-1.5222021341323853
1551648458.1009998,183224,-1.5227108001708984
1551648458.5809999,183271,-1.5227373838424683
1551648458.6009998,183273,-1.5222020149230957
1551648460.8060002,183486,-1.5231074094772339
1551648504.163,183598,-1.5214402675628662
1551648594.22,184149,-1.5209972858428955
1551648685.115,184745,-1.5197588205337524
1551648731.079,185058,-1.5230023860931396
1551648822.071,185615,-1.5207185745239258
1551648868.949,186005,-1.518082857131958
1551648914.118,186232,-1.522365689277649
1551648914.258,186245,-1.5201914310455322
1551648916.508,186455,-1.5206021070480347
1551648959.493,186537,-1.5195262432098389
1551648961.088,186688,-1.5203124284744263
1551648961.3830001,186716,-1.5219261646270752
1551649005.976,186925,-1.5223978757858276
1551649007.076,187034,-1.519892692565918
1551649007.651,187090,-1.521044373512268
1551649050.728,187140,-1.5199642181396484
1551649098.4889998,187600,-1.520283818244934
1551649099.244,187674,-1.5215587615966797
1551649144.374,187943,-1.5247178077697754
1551649144.844,187989,-1.525781512260437
1551649188.732,188070,-1.5220351219177246
1551649370.753,189231,-1.5210355520248413
1551649370.963,189252,-1.5212044715881348
1551649371.033,189259,-1.5222954750061035
1551649371.268,189282,-1.521436333656311
1551649371.6729999,189322,-1.5200700759887695
1551649418.644,189724,-1.519775390625
1551649464.483,189933,-1.5213603973388672
1551649512.112,190338,-1.5198267698287964
1551649556.938,190442,-1.5214293003082275
1551649792.0460002,192215,-1.5201869010925293
1551649977.156,193333,-1.51952064037323
1551650024.529,193732,-1.5195592641830444
1551650164.579,194466,-1.5230072736740112
1551650166.184,194621,-1.5230056047439575
1551650302.684,195282,-1.5199297666549683
1551650302.8339999,195297,-1.520495891571045
1551650303.879,195400,-1.5201507806777954
1551650349.607,195619,-1.5204702615737915
1551650490.316,196496,-1.519234538078308
1551650492.7059999,196726,-1.5206135511398315
1551650537.078,196776,-1.5214279890060425
1551650539.4329998,197005,-1.521195411682129
1551650584.9699998,197128,-1.521640658378601
1551650681.402,197915,-1.5219569206237793
1551650728.515,198201,-1.5208250284194946
1551650775.012,198410,-1.5222203731536865
1551650823.885,198851,-1.5189965963363647
1551650823.9299998,198855,-1.5190132856369019
1551650916.221,199259,-1.5218557119369507
1551650916.5110002,199287,-1.5202003717422485
1551650964.263,199662,-1.5233778953552246
1551650964.293,199665,-1.521377444267273
1551651012.956,200048,-1.5193792581558228
1551651058.6940002,200211,-1.5213674306869507
1551651059.2540002,200266,-1.5203547477722168
1551651249.573,201401,-1.5210152864456177
1551651298.125,201785,-1.5200412273406982
1551651344.373,201920,-1.5219067335128784
1551651393.516,202343,-1.5209671258926392
1551651394.741,202462,-1.5192583799362183
1551651441.7150002,202713,-1.5215924978256226
1551651488.921,202969,-1.5225577354431152
1551651536.569,203231,-1.520959496498108
1551651680.838,204130,-1.5214875936508179
1551651777.1950002,204753,-1.5200871229171753
1551651824.022,204912,-1.5198789834976196
1551651873.172,205293,-1.5199531316757202
1551651874.597,205432,-1.518151044845581
1551652016.2099998,206110,-1.5208967924118042
1551652160.8620002,207050,-1.520233154296875
1551652257.392,207609,-1.519866704940796
1551652259.467,207811,-1.519999623298645
1551652356.075,208335,-1.5212897062301636
1551652356.9699998,208423,-1.5222810506820679
1551652357.105,208436,-1.5209324359893799
1551652405.253,208748,-1.521892786026001
1551652452.8569999,208934,-1.5218745470046997
1551652453.207,208968,-1.5245249271392822
1551652548.8630002,209412,-1.5209048986434937
1551652549.5180001,209475,-1.5222065448760986
1551652600.753,209977,-1.5184508562088013
1551652600.873,209988,-1.517985224723816
1551652648.922,210191,-1.5217617750167847
1551652695.936,210307,-1.5229196548461914
1551652698.7910001,210587,-1.5205070972442627
1551652793.4339998,210923,-1.5242242813110352
1551652794.134,210990,-1.524512767791748
1551652842.7910001,211241,-1.5211268663406372
1551652891.74,211543,-1.5233142375946045
1551652893.3,211696,-1.5216847658157349
1551653040.42,212556,-1.5219688415527344
1551653138.074,213099,-1.5227357149124146
1551653138.864,213176,-1.52064049243927
1551653238.328,213867,-1.517598271369934
1551653287.2289999,214085,-1.5203392505645752
1551653287.589,214120,-1.5197466611862183
1551653384.7500002,214610,-1.5220125913619995
1551653385.39,214672,-1.5205259323120117
1551653385.9550002,214727,-1.5224153995513916
1551653484.6790001,215330,-1.52039635181427
1551653583.945,215953,-1.5184577703475952
1551653631.3539999,216023,-1.5197480916976929
1551653631.654,216052,-1.5198860168457031
1551653780.2150002,216996,-1.520089864730835
1551653831.68,217452,-1.5228468179702759
1551653879.6019998,217556,-1.519639492034912
1551653881.132,217701,-1.5213677883148193
1551653929.8620002,217867,-1.5209839344024658
1551653980.4190001,218220,-1.5244392156600952
1551653980.648,218243,-1.519731044769287
1551653982.1990001,218393,-1.5201092958450317
1551654131.241,219272,-1.5207263231277466
1551654181.485,219514,-1.5204943418502808
1551654182.585,219618,-1.5215219259262085
1551654231.44,219790,-1.5202548503875732
1551654232.18,219861,-1.5217405557632446
1551654282.526,220156,-1.5222338438034058
1551654330.812,220265,-1.5215500593185425
1551654382.404,220721,-1.5214967727661133
1551654430.889,220837,-1.5200927257537842
1551654482.4750001,221270,-1.520053505897522
1551654483.1100001,221333,-1.5217278003692627
1551654533.754,221715,-1.5184601545333862
1551654583.66,221948,-1.521591305732727
1551654631.449,222044,-1.521425485610962
1551654782.727,222990,-1.5195882320404053
1551654835.9529998,223537,-1.521720290184021
1551654885.6,223700,-1.5230646133422852
1551654935.7740002,223937,-1.5221000909805298
1551654937.104,224064,-1.5193328857421875
1551655037.824,224585,-1.5212198495864868
1551655087.125,224759,-1.5209850072860718
1551655088.015,224845,-1.519631028175354
1551655139.069,225204,-1.520676851272583
1551655293.227,226247,-1.5197207927703857
1551655342.089,226345,-1.5201826095581055
1551655342.2140002,226357,-1.5227770805358887
1551655343.2289999,226455,-1.5211564302444458
1551655392.558,226595,-1.520274043083191
1551655394.358,226769,-1.5219123363494873
1551655497.187,227411,-1.5204590559005737
1551655546.147,227500,-1.520448088645935
1551655597.356,227796,-1.5194365978240967
1551655599.106,227965,-1.5222214460372925
1551655599.1260002,227967,-1.5209494829177856
1551655648.965,228171,-1.518609642982483
1551655701.368,228583,-1.5197842121124268
1551655701.3980002,228586,-1.5220836400985718
1551655750.636,228681,-1.5210682153701782
1551655753.3409998,228949,-1.520157814025879
1551655801.959,228999,-1.521928310394287
1551655853.1230001,229290,-1.519527792930603
1551655854.668,229444,-1.522300124168396
1551655904.04,229573,-1.5211488008499146
1551655904.2,229589,-1.5233471393585205
1551655906.175,229781,-1.5181984901428223
1551655955.4099998,229937,-1.5195183753967285
1551656006.934,230243,-1.5226037502288818
1551656008.239,230371,-1.519185185432434
1551656111.1529999,231023,-1.5229288339614868
1551656315.318,232060,-1.5229477882385254
1551656316.493,232174,-1.5201512575149536
1551656316.6729999,232192,-1.523490071296692
1551656367.7340002,232435,-1.5215634107589722
1551656468.1529999,232892,-1.5201817750930786
1551656522.016,233470,-1.5213624238967896
1551656522.041,233472,-1.5204988718032837
1551656570.976,233485,-1.5208877325057983
1551656572.501,233632,-1.5227446556091309
1551656623.2510002,233809,-1.5205357074737549
1551656624.5809999,233937,-1.522560477256775
1551656625.1660001,233992,-1.5213723182678223
1551656675.875,234154,-1.5216600894927979
1551656676.54,234217,-1.521435022354126
1551656728.133,234458,-1.5189268589019775
1551656729.978,234639,-1.5210895538330078
1551656782.281,234917,-1.52003812789917
1551656832.987,235059,-1.51911461353302
1551656834.597,235215,-1.5197782516479492
1551656884.4940002,235309,-1.520301103591919
1551656937.776,235735,-1.521903395652771
1551657041.091,236187,-1.5202698707580566
1551657093.784,236584,-1.529523253440857
1551657095.374,236738,-1.5217580795288086
1551657146.8060002,236906,-1.5230127573013306
1551657250.596,237407,-1.5224086046218872
1551657251.021,237449,-1.5177091360092163
1551657355.5340002,238047,-1.521920084953308
1551657407.63,238305,-1.5214545726776123
1551657460.0540001,238615,-1.5207624435424805
1551657461.929,238797,-1.5248053073883057
1551657462.099,238814,-1.5205512046813965
1551657565.7510002,239338,-1.5190221071243286
1551657566.9910002,239460,-1.520681381225586
1551657618.721,239698,-1.5229203701019287
1551657672.2289999,240094,-1.5197455883026123
1551657773.8620002,240413,-1.5215585231781006
1551657827.654,240924,-1.5228731632232666
1551657878.9139998,241140,-1.5206152200698853
1551657932.497,241531,-1.5201115608215332
1551657983.316,241629,-1.519603967666626
1551657984.001,241696,-1.5220688581466675
1551658037.6,242064,-1.5198042392730713
1551658090.028,242327,-1.5187445878982544
1551658090.1729999,242341,-1.5178025960922241
1551658301.979,243571,-1.522340178489685
1551658303.0540001,243672,-1.5234922170639038
1551658356.162,243952,-1.5234485864639282
1551658513.108,244685,-1.5182830095291138
1551658515.318,244900,-1.5192234516143799
1551658673.633,245714,-1.520651936531067
1551658726.585,246050,-1.5215284824371338
1551658726.7500002,246066,-1.52066969871521
1551658884.838,246793,-1.5201163291931152
1551658886.358,246939,-1.5213428735733032
1551658994.1379998,247507,-1.5193226337432861
1551659046.445,247634,-1.5209516286849976
1551659046.745,247663,-1.5236458778381348
1551659047.0649998,247694,-1.5221338272094727
1551659154.564,248292,-1.5192734003067017
1551659154.584,248294,-1.5211361646652222
1551659156.034,248435,-1.5189694166183472
1551659207.8419998,248524,-1.5188385248184204
1551659210.792,248811,-1.5199663639068604
1551659263.161,248960,-1.522210955619812
1551659263.981,249039,-1.522510290145874
1551659372.8430002,249676,-1.5212342739105225
1551659427.616,250024,-1.5193469524383545
1551659478.956,250044,-1.5246644020080566
1551659481.0110002,250242,-1.5246894359588623
1551659589.541,250869,-1.5213767290115356
1551659642.799,251082,-1.5202211141586304
1551659643.979,251195,-1.5219159126281738
1551659696.328,251319,-1.5207377672195435
1551659749.8409998,251561,-1.5202945470809937
1551659751.206,251695,-1.5212538242340088
1551659752.231,251796,-1.52218759059906
1551659752.3660002,251809,-1.5191984176635742
1551659806.1020002,252066,-1.5207380056381226
1551659859.571,252339,-1.5221277475357056
1551659913.297,252585,-1.5213035345077515
1551659967.895,252963,-1.521738052368164
1551660019.978,253042,-1.5197327136993408
1551660021.588,253200,-1.521056056022644
1551660075.4910002,253439,-1.5219422578811646
1551660130.8409998,253940,-1.5250310897827148
1551660235.108,254294,-1.517138957977295
1551660236.4380002,254422,-1.5210998058319092
1551660288.336,254572,-1.5192890167236328
1551660288.631,254601,-1.5197701454162598
1551660289.5459998,254690,-1.5204282999038696
1551660345.1939998,255115,-1.5237969160079956
1551660399.764,255404,-1.5238171815872192
1551660451.7180002,255462,-1.5209792852401733
1551660508.6499999,255995,-1.5209736824035645
1551660615.3,256464,-1.5204085111618042
1551660669.665,256730,-1.5201584100723267
1551660671.9,256945,-1.520366907119751
1551660888.854,258062,-1.5239911079406738
1551660942.0310001,258207,-1.5205036401748657
1551660943.541,258350,-1.5201727151870728
1551660944.116,258406,-1.5219860076904297
1551660998.013,258568,-1.521870732307434
1551661051.683,258770,-1.521054983139038
1551661053.6529999,258959,-1.519667625427246
1551661107.177,259111,-1.5213054418563843
1551661107.2870002,259122,-1.5194103717803955
1551661217.464,259731,-1.5204964876174927
1551661217.519,259736,-1.5211994647979736
1551661271.9299998,259963,-1.5193952322006226
1551661272.4499998,260013,-1.5207412242889404
1551661272.67,260035,-1.5220403671264648
1551661273.9350002,260157,-1.5213828086853027
1551661274.4899998,260211,-1.5192636251449585
1551661331.258,260531,-1.5225915908813477
1551661439.717,260953,-1.5228880643844604
1551661496.129,261231,-1.5209742784500122
1551661498.5740001,261465,-1.5217279195785522
